name_nsi,price,index,condition,area,provision,certificate,construction_type,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district,balkonies_unknown,loggia_unknown,lift_unknown,cellar_unknown,total_floors_unknown,last_reconstruction_unknown,year_built_unknown,floor_unknown,price_per_sqm,building_age,age_bucket,price_segment,size_segment,price_visual,area_visual
Bánovce nad Bebravou,88000,,Complete reconstruction,47.0,1,C,Unknown,1965.0,,4.0,4.0,0,,,0,2-room apartment,2,Bánovce nad Bebravou,1,1,0,0,0,1,0,0,1872.340425531915,59.0,41-80,Budget,Small,88000,47.0
Bánovce nad Bebravou,84000,,Original condition,66.0,0,C,Unknown,1976.0,,8.0,1.0,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,0,1,0,0,1272.7272727272727,48.0,41-80,Budget,Small,84000,66.0
Bánovce nad Bebravou,107000,,Partial reconstruction,69.0,1,C,Unknown,1985.0,,8.0,7.0,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,0,1,0,0,1550.7246376811595,39.0,21-40,Budget,Small,107000,69.0
Bánovce nad Bebravou,82000,,Original condition,80.0,1,C,Unknown,1965.0,,2.0,1.0,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,0,1,0,0,1025.0,59.0,41-80,Budget,Standard,82000,80.0
Bánovce nad Bebravou,107500,,New building,53.0,1,A,Unknown,,,5.0,2.0,0,,,0,2-room apartment,2,Bánovce nad Bebravou,1,1,0,0,0,1,1,0,2028.301886792453,,Unknown,Budget,Small,107500,53.0
Bánovce nad Bebravou,119000,,Original condition,115.0,1,Unknown,Unknown,,,3.0,2.0,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,0,1,1,0,1034.7826086956522,,Unknown,Budget,Large,119000,115.0
Bánovce nad Bebravou,112000,,Complete reconstruction,76.0,0,none,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1473.6842105263158,,Unknown,Budget,Standard,112000,76.0
Bánovce nad Bebravou,62000,,Partial reconstruction,34.0,0,none,Unknown,,,,,0,,,0,1-room apartment,1,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1823.5294117647059,,Unknown,Budget,Studio,62000,34.0
Bánovce nad Bebravou,122000,,Complete reconstruction,77.0,0,none,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1584.4155844155844,,Unknown,Budget,Standard,122000,77.0
Bánovce nad Bebravou,122000,,Complete reconstruction,76.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1605.2631578947369,,Unknown,Budget,Standard,122000,76.0
Bánovce nad Bebravou,82000,,Original condition,66.0,1,Unknown,Unknown,,,6.0,1.0,1,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,0,1,1,0,1242.4242424242425,,Unknown,Budget,Small,82000,66.0
Bánovce nad Bebravou,82000,,Complete reconstruction,63.0,0,Unknown,Unknown,,,,,1,,3.0,1,2-room apartment,2,Bánovce nad Bebravou,1,0,0,0,1,1,1,1,1301.5873015873017,,Unknown,Budget,Small,82000,63.0
Bánovce nad Bebravou,65000,,Complete reconstruction,36.0,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1805.5555555555557,,Unknown,Budget,Studio,65000,36.0
Bánovce nad Bebravou,76000,,Complete reconstruction,57.0,0,none,Brick,,,,,0,1.0,,0,2-room apartment,2,Bánovce nad Bebravou,0,1,0,0,1,1,1,1,1333.3333333333333,,Unknown,Budget,Small,76000,57.0
Bánovce nad Bebravou,119900,,Complete reconstruction,66.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1816.6666666666667,,Unknown,Budget,Small,119900,66.0
Bánovce nad Bebravou,95000,,Complete reconstruction,63.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1507.936507936508,,Unknown,Budget,Small,95000,63.0
Bánovce nad Bebravou,102000,,Complete reconstruction,63.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1619.047619047619,,Unknown,Budget,Small,102000,63.0
Bánovce nad Bebravou,74000,,Complete reconstruction,40.0,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1850.0,,Unknown,Budget,Studio,74000,40.0
Bánovce nad Bebravou,62000,,Complete reconstruction,34.0,0,none,Unknown,,,,,1,1.0,,0,1-room apartment,1,Bánovce nad Bebravou,0,1,0,0,1,1,1,1,1823.5294117647059,,Unknown,Budget,Studio,62000,34.0
Bánovce nad Bebravou,125000,,Complete reconstruction,73.0,1,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1712.3287671232877,,Unknown,Budget,Small,125000,73.0
Bánovce nad Bebravou,189000,,Original condition,90.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,2100.0,,Unknown,Economy,Standard,189000,90.0
Bánovce nad Bebravou,72000,,Partial reconstruction,59.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1220.3389830508474,,Unknown,Budget,Small,72000,59.0
Bánovce nad Bebravou,125000,,Complete reconstruction,75.0,0,none,Unknown,,2022.0,,,1,,2.0,0,3-room apartment,3,Bánovce nad Bebravou,1,0,0,0,1,0,1,1,1666.6666666666667,,Unknown,Budget,Small,125000,75.0
Bošany,75000,,Partial reconstruction,78.0,1,Unknown,Unknown,,,,2.0,1,,1.0,0,3-room apartment,3,Partizánske,1,0,0,0,1,1,1,0,961.5384615384615,,Unknown,Budget,Standard,75000,78.0
Bošany,117990,,New building,80.0,0,none,Unknown,2022.0,,1.0,,0,,1.0,0,3-room apartment,3,Partizánske,1,0,0,0,0,1,0,1,1474.875,2.0,0-10,Budget,Standard,117990,80.0
Bošany,90000,,Partial reconstruction,79.0,0,none,Unknown,1980.0,,1.0,,0,,,0,3-room apartment,3,Partizánske,1,1,0,0,0,1,0,1,1139.240506329114,44.0,41-80,Budget,Standard,90000,79.0
Bošany,85000,,Partial reconstruction,75.0,0,Unknown,Other,,,4.0,1.0,1,,,0,3-room apartment,3,Partizánske,1,1,0,0,0,1,1,0,1133.3333333333333,,Unknown,Budget,Small,85000,75.0
Bošany,93000,,Complete reconstruction,85.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Partizánske,1,1,0,0,1,1,1,1,1094.1176470588234,,Unknown,Budget,Standard,93000,85.0
Bošany,117990,,New building,80.0,1,A,Unknown,2023.0,,2.0,2.0,0,,,0,3-room apartment,3,Partizánske,1,1,0,0,0,1,0,0,1474.875,1.0,0-10,Budget,Standard,117990,80.0
Bošany,63000,,Complete reconstruction,35.0,0,Unknown,Unknown,,,6.0,1.0,1,,1.0,0,1-room apartment,1,Partizánske,1,0,0,0,0,1,1,0,1800.0,,Unknown,Budget,Studio,63000,35.0
Hradište,59900,,Partial reconstruction,50.0,0,none,Unknown,1980.0,2023.0,1.0,,0,,1.0,0,2-room apartment,2,Partizánske,1,0,0,0,0,0,0,1,1198.0,44.0,41-80,Budget,Small,59900,50.0
Chynorany,74990,,Original condition,73.0,0,Unknown,Panel,,,,2.0,0,,,0,3-room apartment,3,Partizánske,1,1,0,0,1,1,1,0,1027.2602739726028,,Unknown,Budget,Small,74990,73.0
Chynorany,74990,,Partial reconstruction,73.0,0,Unknown,Unknown,,,3.0,1.0,0,1.0,,0,3-room apartment,3,Partizánske,0,1,0,0,0,1,1,0,1027.2602739726028,,Unknown,Budget,Small,74990,73.0
Malé Uherce,74900,,Partial reconstruction,77.0,1,none,Unknown,,,8.0,7.0,1,,,0,3-room apartment,3,Partizánske,1,1,0,0,0,1,1,0,972.7272727272727,,Unknown,Budget,Standard,74900,77.0
Považská Bystrica,119900,8.3,Complete reconstruction,71.0,0,B,Brick,,,,1.0,0,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,1,1,1,0,1688.7323943661972,,Unknown,Budget,Small,119900,71.0
Považská Bystrica,256000,6.5,New building,73.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,3506.849315068493,,Unknown,Economy,Small,256000,73.0
Považská Bystrica,96500,,Complete reconstruction,39.0,0,Unknown,Unknown,,,10.0,6.0,1,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,1,0,2474.358974358974,,Unknown,Budget,Studio,96500,39.0
Považská Bystrica,120000,,Complete reconstruction,56.0,0,none,Unknown,1960.0,,6.0,1.0,1,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,0,0,2142.8571428571427,64.0,41-80,Budget,Small,120000,56.0
Považská Bystrica,119000,,Original condition,70.0,0,none,Unknown,1970.0,,6.0,1.0,0,,1.0,0,3-room apartment,3,Považská Bystrica,1,0,0,0,0,1,0,0,1700.0,54.0,41-80,Budget,Small,119000,70.0
Považská Bystrica,94900,,Partial reconstruction,52.0,0,none,Unknown,,,7.0,1.0,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,1,0,1825.0,,Unknown,Budget,Small,94900,52.0
Považská Bystrica,117800,,Complete reconstruction,68.44,0,none,Unknown,,,3.0,1.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,1,0,1721.2156633547634,,Unknown,Budget,Small,117800,68.44
Považská Bystrica,132900,,Complete reconstruction,71.0,0,none,Unknown,,,3.0,3.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,1,0,1871.8309859154929,,Unknown,Budget,Small,132900,71.0
Považská Bystrica,117800,,Complete reconstruction,68.0,0,Unknown,Brick,,,,1.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,0,1732.3529411764705,,Unknown,Budget,Small,117800,68.0
Považská Bystrica,123000,9.1,Complete reconstruction,65.09,1,B,Unknown,1976.0,2008.0,5.0,,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,0,0,1,1889.6911968044246,48.0,41-80,Budget,Small,123000,65.09
Považská Bystrica,229000,,Complete reconstruction,116.0,0,none,Brick,1936.0,,3.0,2.0,0,,,0,4-room apartment,4,Považská Bystrica,1,1,0,0,0,1,0,0,1974.1379310344828,88.0,80+,Economy,Large,229000,116.0
Považská Bystrica,139900,,Partial reconstruction,73.5,0,none,Panel,1981.0,,7.0,4.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,1903.4013605442176,43.0,41-80,Budget,Small,139900,73.5
Považská Bystrica,129000,,Original condition,64.0,0,none,Unknown,1976.0,,12.0,4.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,2015.625,48.0,41-80,Budget,Small,129000,64.0
Považská Bystrica,139900,,Complete reconstruction,82.0,0,none,Unknown,1986.0,,8.0,7.0,0,,,0,4-room apartment,4,Považská Bystrica,1,1,0,0,0,1,0,0,1706.0975609756097,38.0,21-40,Budget,Standard,139900,82.0
Považská Bystrica,125000,,Partial reconstruction,70.0,0,none,Unknown,1979.0,,5.0,1.0,1,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,1785.7142857142858,45.0,41-80,Budget,Small,125000,70.0
Považská Bystrica,124900,,Original condition,68.0,0,none,Unknown,1978.0,,5.0,5.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,1836.764705882353,46.0,41-80,Budget,Small,124900,68.0
Považská Bystrica,125900,,Complete reconstruction,64.0,0,none,Brick,1955.0,,3.0,1.0,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,0,0,1967.1875,69.0,41-80,Budget,Small,125900,64.0
Považská Bystrica,129400,,Partial reconstruction,62.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,1,2087.0967741935483,,Unknown,Budget,Small,129400,62.0
Považská Bystrica,130945,,Under construction,101.23,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,1,1293.5394645855972,,Unknown,Budget,Standard,130945,101.23
Považská Bystrica,129900,5.4,Complete reconstruction,66.5,0,Unknown,Panel,,,,6.0,1,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,0,1953.3834586466166,,Unknown,Budget,Small,129900,66.5
Považská Bystrica,122000,,Partial reconstruction,55.8,0,Unknown,Brick,,,,2.0,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,0,2186.379928315412,,Unknown,Budget,Small,122000,55.8
Považská Bystrica,129900,,Partial reconstruction,66.0,0,Unknown,Panel,,,,12.0,1,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,0,1968.1818181818182,,Unknown,Budget,Small,129900,66.0
Považská Bystrica,89900,,Original condition,74.0,0,Unknown,Other,,,,,0,,1.0,0,3-room apartment,3,Považská Bystrica,1,0,0,0,1,1,1,1,1214.8648648648648,,Unknown,Budget,Small,89900,74.0
Považská Bystrica,123000,,Partial reconstruction,64.0,0,Unknown,Other,,,,,1,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,1921.875,,Unknown,Budget,Small,123000,64.0
Považská Bystrica,185000,,Original condition,98.0,0,Unknown,Brick,,,,1.0,0,2.0,,0,3-room apartment,3,Považská Bystrica,0,1,0,0,1,1,1,0,1887.7551020408164,,Unknown,Economy,Standard,185000,98.0
Považská Bystrica,113000,,Partial reconstruction,60.0,0,Unknown,Unknown,,,,1.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,0,1883.3333333333333,,Unknown,Budget,Small,113000,60.0
Považská Bystrica,55000,,Original condition,26.0,0,Unknown,Unknown,,,,,0,,,0,Studio,1,Považská Bystrica,1,1,0,0,1,1,1,1,2115.3846153846152,,Unknown,Budget,Studio,55000,26.0
Považská Bystrica,110000,,Complete reconstruction,46.0,0,Unknown,Brick,,,,1.0,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,0,2391.304347826087,,Unknown,Budget,Small,110000,46.0
Považská Bystrica,71000,,Original condition,36.0,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Považská Bystrica,1,1,0,0,1,1,1,1,1972.2222222222222,,Unknown,Budget,Studio,71000,36.0
Považská Bystrica,95000,,New building,48.0,0,Unknown,Mixed,,,5.0,2.0,1,1.0,,0,1-room apartment,1,Považská Bystrica,0,1,0,0,0,1,1,0,1979.1666666666667,,Unknown,Budget,Small,95000,48.0
Považská Bystrica,115000,,New building,46.0,0,Unknown,Brick,,,5.0,3.0,1,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,1,0,2500.0,,Unknown,Budget,Small,115000,46.0
Považská Bystrica,169000,,New building,84.0,0,Unknown,Brick,,,4.0,3.0,1,1.0,,0,3-room apartment,3,Považská Bystrica,0,1,0,0,0,1,1,0,2011.904761904762,,Unknown,Economy,Standard,169000,84.0
Považská Bystrica,121900,,New building,46.0,0,Unknown,Mixed,,,5.0,3.0,1,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,1,0,2650.0,,Unknown,Budget,Small,121900,46.0
Považská Bystrica,106780,,New building,48.0,0,Unknown,Mixed,,,5.0,2.0,1,1.0,,0,1-room apartment,1,Považská Bystrica,0,1,0,0,0,1,1,0,2224.5833333333335,,Unknown,Budget,Small,106780,48.0
Považská Bystrica,130440,,New building,53.0,0,Unknown,Mixed,,,5.0,2.0,1,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,1,0,2461.132075471698,,Unknown,Budget,Small,130440,53.0
Považská Bystrica,103400,,New building,39.0,0,Unknown,Mixed,,,5.0,4.0,1,1.0,,0,1-room apartment,1,Považská Bystrica,0,1,0,0,0,1,1,0,2651.2820512820513,,Unknown,Budget,Studio,103400,39.0
Považská Bystrica,111700,,Partial reconstruction,65.09,0,none,Unknown,1976.0,,5.0,2.0,1,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,0,0,1716.0854201874326,48.0,41-80,Budget,Small,111700,65.09
Považská Bystrica,150000,,Complete reconstruction,80.0,0,none,Unknown,1980.0,,1.0,,0,1.0,,0,3-room apartment,3,Považská Bystrica,0,1,0,0,0,1,0,1,1875.0,44.0,41-80,Budget,Standard,150000,80.0
Považská Bystrica,149980,,Complete reconstruction,52.0,0,none,Unknown,1980.0,,1.0,,1,,1.0,0,2-room apartment,2,Považská Bystrica,1,0,0,0,0,1,0,1,2884.230769230769,44.0,41-80,Budget,Small,149980,52.0
Považská Bystrica,105000,,Partial reconstruction,68.0,0,none,Unknown,1980.0,,1.0,,1,,1.0,0,3-room apartment,3,Považská Bystrica,1,0,0,0,0,1,0,1,1544.1176470588234,44.0,41-80,Budget,Small,105000,68.0
Považská Bystrica,113000,,Original condition,62.5,0,none,Unknown,1980.0,,1.0,,0,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,0,1,1808.0,44.0,41-80,Budget,Small,113000,62.5
Považská Bystrica,139980,,Complete reconstruction,56.0,0,none,Unknown,1980.0,,1.0,,1,1.0,,0,3-room apartment,3,Považská Bystrica,0,1,0,0,0,1,0,1,2499.6428571428573,44.0,41-80,Budget,Small,139980,56.0
Považská Bystrica,128980,,Complete reconstruction,64.0,0,none,Unknown,1980.0,,1.0,,1,1.0,,0,3-room apartment,3,Považská Bystrica,0,1,0,0,0,1,0,1,2015.3125,44.0,41-80,Budget,Small,128980,64.0
Považská Bystrica,129000,,Original condition,67.58,0,none,Unknown,1980.0,,1.0,,1,,1.0,0,3-room apartment,3,Považská Bystrica,1,0,0,0,0,1,0,1,1908.8487718259842,44.0,41-80,Budget,Small,129000,67.58
Považská Bystrica,139000,,Complete reconstruction,72.0,0,none,Unknown,1980.0,,1.0,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,1,1930.5555555555557,44.0,41-80,Budget,Small,139000,72.0
Považská Bystrica,119990,,Partial reconstruction,69.0,0,none,Unknown,1980.0,,1.0,,1,,1.0,0,3-room apartment,3,Považská Bystrica,1,0,0,0,0,1,0,1,1738.9855072463768,44.0,41-80,Budget,Small,119990,69.0
Považská Bystrica,119900,,Complete reconstruction,58.0,1,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,2067.2413793103447,,Unknown,Budget,Small,119900,58.0
Považská Bystrica,95000,,Partial reconstruction,42.0,0,none,Unknown,1898.0,,7.0,2.0,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,0,0,2261.904761904762,126.0,80+,Budget,Studio,95000,42.0
Považská Bystrica,92000,,Complete reconstruction,40.0,0,none,Unknown,1897.0,,9.0,3.0,0,2.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,0,0,2300.0,127.0,80+,Budget,Studio,92000,40.0
Považská Bystrica,100000,,Partial reconstruction,68.0,0,none,Unknown,1987.0,,8.0,1.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,1470.5882352941176,37.0,21-40,Budget,Small,100000,68.0
Považská Bystrica,149000,,Complete reconstruction,72.0,0,Unknown,Brick,,,2.0,2.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,1,0,2069.4444444444443,,Unknown,Budget,Small,149000,72.0
Považská Bystrica,115000,7.5,New building,51.6,0,Unknown,Other,,,,,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,1,2228.6821705426355,,Unknown,Budget,Small,115000,51.6
Považská Bystrica,114000,,Original condition,57.16,0,Unknown,Other,,,,,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,1,1994.4016794961512,,Unknown,Budget,Small,114000,57.16
Považská Bystrica,103500,,Complete reconstruction,48.0,0,Unknown,Unknown,,,7.0,3.0,1,,1.0,0,2-room apartment,2,Považská Bystrica,1,0,0,0,0,1,1,0,2156.25,,Unknown,Budget,Small,103500,48.0
Považská Bystrica,143500,,Complete reconstruction,90.0,0,Unknown,Unknown,,,,,0,,,0,4-room apartment,4,Považská Bystrica,1,1,0,0,1,1,1,1,1594.4444444444443,,Unknown,Budget,Standard,143500,90.0
Považská Bystrica,131500,,Complete reconstruction,68.0,0,none,Unknown,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,1933.8235294117646,,Unknown,Budget,Small,131500,68.0
Považská Bystrica,132000,,Complete reconstruction,55.0,0,none,Unknown,,,,,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,1,2400.0,,Unknown,Budget,Small,132000,55.0
Považská Bystrica,89000,,Partial reconstruction,40.0,1,none,Unknown,1974.0,,5.0,4.0,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,0,0,2225.0,50.0,41-80,Budget,Studio,89000,40.0
Považská Bystrica,85000,,Original condition,47.7,0,Unknown,Unknown,,,,1.0,1,,1.0,0,2-room apartment,2,Považská Bystrica,1,0,0,0,1,1,1,0,1781.970649895178,,Unknown,Budget,Small,85000,47.7
Považská Bystrica,139000,,Complete reconstruction,72.0,0,Unknown,Brick,,,3.0,2.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,1,0,1930.5555555555557,,Unknown,Budget,Small,139000,72.0
Považská Bystrica,123900,,Partial reconstruction,64.0,0,Unknown,Panel,,,,,1,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,1935.9375,,Unknown,Budget,Small,123900,64.0
Považská Bystrica,75000,,Complete reconstruction,30.0,0,Unknown,Unknown,,,2.0,1.0,0,,,0,1-room apartment,1,Považská Bystrica,1,1,0,0,0,1,1,0,2500.0,,Unknown,Budget,Studio,75000,30.0
Považská Bystrica,73000,,Complete reconstruction,30.0,1,Unknown,Unknown,,,2.0,1.0,0,,,0,1-room apartment,1,Považská Bystrica,1,1,0,0,0,1,1,0,2433.3333333333335,,Unknown,Budget,Studio,73000,30.0
Považská Bystrica,75500,,Original condition,40.0,1,Unknown,Unknown,,,11.0,9.0,1,2.0,,0,1-room apartment,1,Považská Bystrica,0,1,0,0,0,1,1,0,1887.5,,Unknown,Budget,Studio,75500,40.0
Považská Bystrica,100000,,Complete reconstruction,60.0,0,Unknown,Unknown,,,,3.0,0,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,1,1,1,0,1666.6666666666667,,Unknown,Budget,Small,100000,60.0
Považská Bystrica,94760,,Complete reconstruction,40.0,1,Unknown,Unknown,,,4.0,3.0,1,2.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,1,0,2369.0,,Unknown,Budget,Studio,94760,40.0
Považská Bystrica,126690,,Original condition,65.0,1,Unknown,Unknown,,,12.0,9.0,0,1.0,,0,3-room apartment,3,Považská Bystrica,0,1,0,0,0,1,1,0,1949.076923076923,,Unknown,Budget,Small,126690,65.0
Považská Bystrica,118000,,Complete reconstruction,68.0,0,none,Unknown,,,7.0,4.0,1,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,1,0,1735.2941176470588,,Unknown,Budget,Small,118000,68.0
Považská Bystrica,112000,9.1,Original condition,61.46,1,Unknown,Unknown,,,5.0,1.0,1,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,1,0,1822.3234624145787,,Unknown,Budget,Small,112000,61.46
Považská Bystrica,130810,,Original condition,68.0,1,Unknown,Unknown,,,12.0,4.0,1,,1.0,0,3-room apartment,3,Považská Bystrica,1,0,0,0,0,1,1,0,1923.6764705882354,,Unknown,Budget,Small,130810,68.0
Považská Bystrica,151500,,Partial reconstruction,87.0,1,Unknown,Unknown,,,5.0,4.0,0,,1.0,0,4-room apartment,4,Považská Bystrica,1,0,0,0,0,1,1,0,1741.3793103448277,,Unknown,Economy,Standard,151500,87.0
Považská Bystrica,126000,,Partial reconstruction,65.0,0,none,Unknown,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,1938.4615384615386,,Unknown,Budget,Small,126000,65.0
Považská Bystrica,97000,,Partial reconstruction,61.0,0,B,Unknown,,,,,1,,1.0,0,2-room apartment,2,Považská Bystrica,1,0,0,0,1,1,1,1,1590.1639344262296,,Unknown,Budget,Small,97000,61.0
Považská Bystrica,99000,,Original condition,57.0,0,none,Unknown,,,13.0,3.0,1,1.0,,0,2-room apartment,2,Považská Bystrica,0,1,0,0,0,1,1,0,1736.842105263158,,Unknown,Budget,Small,99000,57.0
Považská Bystrica,174900,,Partial reconstruction,90.0,0,none,Brick,,,,1.0,0,,1.0,0,4-room apartment,4,Považská Bystrica,1,0,0,0,1,1,1,0,1943.3333333333333,,Unknown,Economy,Standard,174900,90.0
Považská Bystrica,61000,,Partial reconstruction,64.36,0,none,Other,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,947.7936606587942,,Unknown,Budget,Small,61000,64.36
Považská Bystrica,91900,,Complete reconstruction,40.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,1,2297.5,,Unknown,Budget,Studio,91900,40.0
Považská Bystrica,164000,,Complete reconstruction,68.0,0,none,Panel,1980.0,,13.0,13.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,2411.764705882353,44.0,41-80,Economy,Small,164000,68.0
Považská Bystrica,162000,8.1,Partial reconstruction,59.0,1,none,Unknown,1957.0,,3.0,2.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,2745.762711864407,67.0,41-80,Economy,Small,162000,59.0
Považská Bystrica,128000,,Partial reconstruction,68.0,1,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,1882.3529411764705,,Unknown,Budget,Small,128000,68.0
Považská Bystrica,123000,,Original condition,77.0,1,Unknown,Unknown,1955.0,,2.0,1.0,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,0,1,0,0,1597.4025974025974,69.0,41-80,Budget,Standard,123000,77.0
Považská Bystrica,118000,,Partial reconstruction,59.0,0,Unknown,Unknown,,,2.0,1.0,0,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,0,1,1,0,2000.0,,Unknown,Budget,Small,118000,59.0
Považská Bystrica,136000,,Partial reconstruction,64.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,2125.0,,Unknown,Budget,Small,136000,64.0
Považská Bystrica,130000,8.2,Partial reconstruction,56.0,0,Unknown,Panel,,,,,1,,,0,2-room apartment,2,Považská Bystrica,1,1,0,0,1,1,1,1,2321.4285714285716,,Unknown,Budget,Small,130000,56.0
Považská Bystrica,126000,,Original condition,66.0,0,Unknown,Unknown,,,,9.0,1,,1.0,0,3-room apartment,3,Považská Bystrica,1,0,0,0,1,1,1,0,1909.090909090909,,Unknown,Budget,Small,126000,66.0
Považská Bystrica,109900,,Partial reconstruction,70.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Považská Bystrica,1,1,0,0,1,1,1,1,1570.0,,Unknown,Budget,Small,109900,70.0
